160|32.0|IN
160|32.8|IN
160|33.4|IN
160|30.6|IN
160|31.4|IN
160|32.1|IN
161|33.8|IN
161|33.8|IN
161|33.8|IN
161|33.8|IN
161|33.8|IN
161|33.8|IN
161|33.8|IN
161|33.8|IN
161|33.8|IN
161|33.8|IN
164|30.1|IN
164|30.1|IN
164|30.1|IN
164|30.1|IN
164|30.1|IN
168|30.2|IN
169|30.1|IN
169|30.1|IN
169|30.1|IN
169|30.1|IN
169|30.1|IN
169|30.1|IN
169|30.1|IN
169|30.1|IN
169|30.1|IN
169|30.1|IN
170|30.3|IN
170|30.3|IN
176|30.3|IN
176|30.3|IN
176|30.2|IN
176|30.3|IN
176|30.3|IN
176|30.3|IN
177|30.0|IN
178|30.5|IN
178|30.2|IN
178|30.5|IN
178|30.5|IN
178|30.5|IN
178|30.5|IN
178|30.5|IN
180|37.0|IN
180|37.0|IN
180|37.0|IN
180|37.0|IN
180|37.0|IN
180|37.0|IN
180|37.0|IN
180|37.0|IN
180|37.0|IN
183|30.4|IN
183|30.3|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
194|30.0|IN
197|31.1|IN
197|30.0|IN
197|30.3|IN
199|30.1|IN
199|30.1|IN
199|30.1|IN
199|30.1|IN
201|30.0|IN
201|30.6|IN
201|30.6|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.2|IN
205|30.0|IN
207|30.1|IN
207|30.3|IN
207|30.0|IN
209|30.6|IN
209|30.6|IN
212|30.3|IN
212|30.3|IN
213|36.3|IN
213|39.3|IN
213|40.0|HI
213|38.3|IN
213|37.2|IN
213|40.1|HI
213|39.2|IN
213|37.0|IN
213|37.7|IN
213|38.5|IN
217|30.1|IN
217|30.1|IN
217|30.1|IN
217|30.1|IN
217|30.1|IN
217|30.1|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
218|36.9|IN
219|30.0|IN
220|30.2|IN
220|30.3|IN
223|30.4|IN
223|30.4|IN
223|30.4|IN
223|30.4|IN
224|30.3|IN
224|30.3|IN
224|30.3|IN
224|30.3|IN
224|30.3|IN
225|30.0|IN
228|30.1|IN
228|30.1|IN
228|30.1|IN
228|30.1|IN
229|30.2|IN
229|30.2|IN
229|30.2|IN
229|30.2|IN
229|30.2|IN
229|30.2|IN
229|30.1|IN
231|30.2|IN
231|30.2|IN
231|30.2|IN
238|30.4|IN
238|30.4|IN
238|30.4|IN
238|30.4|IN
238|30.4|IN
238|30.4|IN
238|30.2|IN
238|30.4|IN
238|30.4|IN
240|30.3|IN
240|30.3|IN
244|30.0|IN
244|30.0|IN
244|30.0|IN
244|30.0|IN
244|30.0|IN
244|30.0|IN
245|32.0|IN
245|32.0|IN
245|30.0|IN
249|30.1|IN
249|30.1|IN
249|30.1|IN
249|30.0|IN
250|30.4|IN
250|30.4|IN
250|30.4|IN
250|30.4|IN
250|30.4|IN
250|30.4|IN
251|30.3|IN
251|30.3|IN
251|30.3|IN
251|30.3|IN
251|30.3|IN
252|30.3|IN
252|30.3|IN
252|30.3|IN
252|30.3|IN
259|32.8|IN
259|33.5|IN
259|30.3|IN
260|34.4|IN
260|31.9|IN
260|30.0|IN
260|33.9|IN
262|30.1|IN
262|30.1|IN
262|30.1|IN
262|30.1|IN
265|31.5|IN
267|30.1|IN
267|30.1|IN
267|30.1|IN
267|30.1|IN
267|30.1|IN
267|30.1|IN
267|30.1|IN
267|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.1|IN
271|30.0|IN
278|30.1|IN
278|30.1|IN
278|30.1|IN
278|30.1|IN
278|30.1|IN
278|30.1|IN
278|30.1|IN
278|30.1|IN
278|30.1|IN
278|30.1|IN
283|30.2|IN
283|30.2|IN
283|30.2|IN
283|30.2|IN
283|30.2|IN
283|30.2|IN
283|30.2|IN
283|30.2|IN
283|30.2|IN
290|30.3|IN
291|30.3|IN
291|30.5|IN
291|30.5|IN
291|30.5|IN
291|30.5|IN
291|30.5|IN
291|30.5|IN
291|30.5|IN
291|30.5|IN
291|30.5|IN
295|30.2|IN
295|30.2|IN
295|30.2|IN
295|30.2|IN
295|30.2|IN
295|30.2|IN
295|30.2|IN
295|30.2|IN
296|30.5|IN
296|30.6|IN
297|30.2|IN
298|30.3|IN
298|30.3|IN
298|30.3|IN
298|30.3|IN
298|30.3|IN
298|30.3|IN
298|30.3|IN
298|30.3|IN
298|30.3|IN
298|30.3|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
301|36.7|IN
305|30.3|IN
307|30.2|IN
307|30.0|IN
307|30.5|IN
307|30.2|IN
309|30.4|IN
309|30.4|IN
309|30.4|IN
309|30.4|IN
310|30.4|IN
310|30.4|IN
310|30.4|IN
310|30.4|IN
310|30.4|IN
310|30.4|IN
320|30.4|IN
320|30.4|IN
323|30.2|IN
323|30.2|IN
325|30.3|IN
325|30.3|IN
327|30.2|IN
327|30.2|IN
327|30.2|IN
327|30.2|IN
327|30.2|IN
331|30.4|IN
331|30.4|IN
331|30.4|IN
331|30.4|IN
331|30.4|IN
331|30.4|IN
331|30.4|IN
331|30.4|IN
331|30.4|IN
331|30.1|IN
334|30.2|IN
334|30.2|IN
334|30.2|IN
334|30.2|IN
334|30.2|IN
335|30.5|IN
335|30.5|IN
335|30.5|IN
335|30.5|IN
339|30.3|IN
339|30.3|IN
339|30.3|IN
339|30.3|IN
339|30.3|IN
339|30.3|IN
339|30.3|IN
340|30.1|IN
340|30.1|IN
340|30.1|IN
342|31.5|IN
342|31.5|IN
342|31.5|IN
342|31.5|IN
342|31.5|IN
342|31.5|IN
342|31.5|IN
342|31.5|IN
342|31.5|IN
342|31.5|IN
345|45.7|HI
345|45.7|HI
345|45.7|HI
345|45.7|HI
345|45.7|HI
345|45.7|HI
345|45.7|HI
345|45.7|HI
345|45.7|HI
345|45.7|HI
347|30.2|IN
347|30.2|IN
347|30.2|IN
347|30.2|IN
347|30.2|IN
347|30.2|IN
347|30.2|IN
347|30.2|IN
347|30.2|IN
349|30.1|IN
349|30.1|IN
349|30.1|IN
349|30.1|IN
349|30.1|IN
360|30.1|IN
360|30.1|IN
360|30.1|IN
366|30.2|IN
366|30.2|IN
366|30.2|IN
366|30.2|IN
366|30.2|IN
367|30.3|IN
367|30.3|IN
367|30.3|IN
367|30.3|IN
367|30.3|IN
371|39.8|IN
371|39.7|IN
371|42.9|HI
371|42.9|HI
371|42.9|HI
371|42.9|HI
371|42.9|HI
371|42.9|HI
371|42.9|HI
371|42.9|HI
373|30.3|IN
373|30.3|IN
373|30.3|IN
373|30.3|IN
373|30.3|IN
375|30.3|IN
375|30.3|IN
378|30.2|IN
378|30.2|IN
378|30.2|IN
378|30.2|IN
387|30.1|IN
387|30.1|IN
387|30.1|IN
387|30.1|IN
387|30.1|IN
387|30.1|IN
387|30.1|IN
387|30.1|IN
389|30.6|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
390|30.2|IN
391|35.0|IN
391|35.0|IN
391|35.0|IN
391|35.6|IN
391|35.0|IN
391|35.0|IN
391|35.0|IN
391|35.0|IN
391|35.0|IN
391|35.0|IN
399|30.3|IN
399|30.3|IN
399|30.3|IN
399|30.3|IN
399|30.3|IN
399|30.3|IN
400|30.1|IN
403|30.2|IN
403|30.2|IN
407|30.1|IN
407|30.3|IN
407|30.3|IN
407|30.3|IN
407|30.3|IN
407|30.3|IN
407|30.3|IN
408|30.4|IN
409|33.5|IN
409|32.9|IN
409|34.6|IN
409|34.6|IN
412|30.3|IN
412|30.3|IN
412|30.3|IN
412|30.3|IN
412|30.3|IN
412|30.3|IN
412|30.3|IN
412|30.3|IN
414|30.1|IN
414|30.2|IN
414|30.2|IN
414|30.2|IN
414|30.2|IN
414|30.2|IN
416|32.5|IN
416|32.5|IN
416|32.5|IN
416|32.5|IN
416|32.5|IN
416|32.5|IN
416|32.5|IN
416|32.5|IN
416|32.5|IN
416|32.5|IN
417|30.1|IN
417|30.1|IN
418|30.1|IN
418|30.1|IN
418|30.1|IN
418|30.1|IN
418|30.1|IN
418|30.0|IN
418|30.1|IN
419|30.1|IN
419|30.1|IN
419|30.1|IN
419|30.1|IN
419|30.1|IN
419|30.1|IN
421|30.2|IN
421|30.2|IN
421|30.2|IN
421|30.2|IN
421|30.2|IN
422|30.0|IN
422|30.0|IN
423|30.0|IN
426|30.3|IN
426|31.1|IN
426|31.9|IN
426|32.8|IN
428|30.7|IN
428|31.5|IN
428|30.0|IN
428|30.5|IN
428|31.0|IN
428|31.6|IN
433|30.3|IN
433|30.3|IN
433|30.3|IN
433|30.3|IN
433|30.3|IN
433|30.3|IN
433|30.3|IN
433|30.3|IN
433|30.3|IN
436|30.3|IN
436|30.3|IN
436|30.3|IN
436|30.3|IN
436|30.3|IN
436|30.3|IN
444|30.2|IN
444|30.6|IN
444|30.6|IN
444|30.6|IN
444|30.6|IN
444|30.6|IN
447|30.5|IN
447|30.0|IN
453|39.6|IN
453|39.9|IN
453|39.9|IN
453|39.9|IN
453|39.9|IN
453|39.9|IN
453|37.4|IN
453|38.1|IN
453|38.8|IN
456|30.4|IN
456|30.4|IN
456|30.4|IN
456|30.4|IN
459|30.6|IN
460|30.2|IN
462|30.3|IN
462|30.3|IN
462|30.3|IN
463|30.5|IN
464|30.7|IN
464|30.7|IN
464|30.7|IN
464|30.7|IN
464|30.7|IN
464|30.7|IN
464|30.7|IN
464|30.7|IN
464|30.7|IN
464|30.7|IN
467|30.0|IN
469|30.0|IN
469|30.0|IN
480|30.3|IN
480|30.4|IN
480|30.4|IN
480|30.4|IN
480|30.4|IN
481|45.8|HI
481|45.8|HI
481|45.8|HI
481|45.8|HI
481|45.8|HI
481|45.8|HI
481|45.8|HI
481|45.8|HI
481|45.8|HI
481|45.8|HI
486|32.2|IN
486|32.2|IN
486|32.2|IN
486|32.2|IN
486|32.2|IN
486|32.2|IN
486|32.2|IN
486|32.2|IN
486|32.2|IN
488|30.0|IN
489|33.2|IN
489|30.5|IN
494|30.6|IN
494|30.0|IN
494|30.6|IN
494|30.6|IN
498|33.9|IN
498|33.9|IN
498|33.9|IN
498|31.4|IN
511|30.1|IN
511|30.2|IN
511|30.2|IN
514|30.2|IN
514|30.3|IN
514|30.3|IN
514|30.3|IN
519|30.0|IN
521|30.3|IN
521|30.3|IN
521|30.4|IN
521|30.2|IN
521|30.1|IN
521|30.0|IN
521|30.1|IN
521|30.2|IN
521|30.2|IN
521|30.2|IN
521|30.3|IN
521|30.4|IN
521|30.4|IN
521|30.2|IN
521|30.0|IN
522|30.3|IN
522|30.3|IN
522|30.3|IN
522|30.3|IN
523|30.3|IN
523|30.3|IN
527|30.3|IN
527|30.3|IN
527|30.3|IN
530|30.2|IN
530|30.2|IN
530|30.2|IN
530|30.2|IN
530|30.2|IN
530|30.2|IN
530|30.2|IN
530|30.2|IN
530|30.2|IN
530|30.2|IN
540|30.3|IN
540|30.2|IN
542|30.2|IN
542|30.2|IN
542|30.2|IN
543|30.0|IN
543|30.3|IN
543|30.3|IN
543|30.4|IN
543|30.4|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.1|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
543|30.5|IN
546|30.6|IN
546|30.6|IN
546|30.6|IN
546|30.6|IN
546|30.4|IN
549|31.0|IN
549|31.0|IN
549|31.0|IN
549|31.0|IN
549|31.0|IN
549|31.0|IN
549|31.0|IN
549|30.3|IN
554|30.4|IN
554|30.4|IN
554|30.4|IN
554|30.4|IN
557|30.4|IN
557|30.0|IN
557|31.0|IN
557|30.7|IN
559|34.1|IN
559|34.1|IN
559|34.1|IN
559|34.1|IN
559|34.1|IN
559|34.1|IN
559|34.1|IN
559|34.1|IN
561|30.0|IN
561|30.0|IN
561|30.0|IN
561|30.0|IN
562|30.1|IN
562|30.1|IN
564|30.1|IN
564|30.1|IN
564|30.1|IN
564|30.1|IN
564|30.1|IN
564|30.1|IN
564|30.1|IN
564|30.1|IN
564|30.1|IN
567|34.5|IN
567|32.1|IN
567|32.9|IN
567|34.5|IN
567|34.5|IN
569|30.6|IN
569|31.4|IN
569|30.6|IN
569|31.3|IN
570|30.6|IN
570|30.6|IN
570|30.6|IN
571|30.5|IN
571|30.5|IN
572|30.0|IN
572|30.0|IN
575|33.1|IN
575|33.1|IN
575|33.1|IN
575|33.1|IN
575|33.1|IN
575|35.1|IN
575|33.1|IN
575|33.1|IN
575|33.1|IN
575|33.1|IN
579|30.1|IN
583|30.3|IN
583|30.3|IN
583|30.3|IN
589|30.2|IN
589|30.2|IN
589|30.2|IN
589|30.2|IN
589|30.2|IN
604|30.1|IN
605|30.2|IN
605|30.2|IN
605|30.2|IN
605|30.2|IN
605|30.2|IN
605|30.2|IN
607|30.4|IN
607|30.4|IN
607|30.5|IN
607|30.5|IN
610|30.6|IN
610|30.7|IN
610|30.7|IN
610|30.7|IN
610|30.7|IN
610|30.7|IN
621|30.0|IN
621|30.0|IN
621|30.0|IN
621|30.0|IN
621|30.0|IN
621|30.0|IN
625|30.6|IN
625|30.6|IN
625|30.6|IN
625|30.0|IN
625|30.4|IN
626|30.1|IN
629|30.0|IN
629|30.0|IN
629|30.0|IN
629|30.0|IN
629|30.0|IN
629|30.0|IN
629|30.0|IN
629|30.0|IN
629|30.0|IN
629|30.0|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
630|33.1|IN
632|30.1|IN
632|30.2|IN
633|30.3|IN
633|30.3|IN
633|30.3|IN
633|30.3|IN
633|30.3|IN
634|30.5|IN
634|30.5|IN
634|30.5|IN
634|30.5|IN
634|30.5|IN
634|30.5|IN
634|30.5|IN
634|30.5|IN
635|30.3|IN
635|30.3|IN
636|30.2|IN
636|30.2|IN
638|30.1|IN
647|30.1|IN
647|30.1|IN
647|30.1|IN
648|30.0|IN
648|30.2|IN
651|30.1|IN
651|30.2|IN
651|30.2|IN
651|30.2|IN
651|30.2|IN
652|30.3|IN
652|30.3|IN
655|30.4|IN
655|30.3|IN
659|30.4|IN
659|30.2|IN
660|30.0|IN
661|30.0|IN
661|30.0|IN
661|30.0|IN
661|30.0|IN
661|30.0|IN
661|30.0|IN
664|30.2|IN
666|30.0|IN
666|30.0|IN
666|30.0|IN
666|30.0|IN
666|30.0|IN
666|30.0|IN
668|30.6|IN
668|31.3|IN
668|31.8|IN
668|32.0|IN
668|30.5|IN
668|30.9|IN
668|31.2|IN
668|32.0|IN
669|30.4|IN
669|30.4|IN
669|30.2|IN
669|30.4|IN
669|30.4|IN
669|30.4|IN
669|30.4|IN
671|30.2|IN
671|30.3|IN
676|30.1|IN
676|30.1|IN
679|48.5|HI
679|48.5|HI
679|45.6|HI
679|48.5|HI
681|30.0|IN
681|30.0|IN
681|30.0|IN
683|30.1|IN
683|30.2|IN
684|30.1|IN
684|30.6|IN
685|30.1|IN
685|30.1|IN
685|30.1|IN
692|30.4|IN
692|30.4|IN
692|30.4|IN
692|30.4|IN
692|30.4|IN
692|30.3|IN
692|30.4|IN
699|30.8|IN
699|30.8|IN
699|30.8|IN
699|30.8|IN
699|30.8|IN
699|30.3|IN
699|30.8|IN
702|30.4|IN
702|30.4|IN
702|30.4|IN
702|30.4|IN
702|30.4|IN
702|30.4|IN
702|30.4|IN
702|30.4|IN
702|30.4|IN
702|30.4|IN
703|32.5|IN
703|34.1|IN
704|30.0|IN
704|30.0|IN
705|32.0|IN
705|31.3|IN
705|30.5|IN
708|30.2|IN
712|33.6|IN
712|30.8|IN
712|33.1|IN
712|32.9|IN
712|32.9|IN
714|30.0|IN
714|30.6|IN
715|30.0|IN
715|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
716|30.0|IN
718|30.2|IN
718|30.2|IN
718|30.2|IN
718|30.2|IN
721|30.0|IN
721|30.0|IN
721|30.0|IN
721|30.0|IN
724|30.6|IN
724|30.6|IN
724|30.6|IN
724|30.6|IN
726|30.2|IN
726|30.2|IN
726|30.2|IN
726|30.2|IN
734|30.1|IN
734|30.1|IN
734|30.1|IN
734|30.1|IN
734|30.1|IN
734|30.1|IN
734|30.1|IN
734|30.1|IN
737|30.1|IN
737|30.1|IN
738|30.3|IN
738|30.3|IN
738|30.3|IN
738|30.1|IN
739|30.2|IN
744|30.4|IN
744|31.5|IN
744|32.3|IN
744|33.6|IN
744|34.1|IN
744|32.6|IN
747|30.0|IN
747|30.1|IN
747|30.1|IN
747|30.1|IN
747|30.1|IN
750|30.1|IN
750|30.1|IN
750|30.1|IN
750|30.1|IN
750|30.1|IN
755|33.2|IN
755|33.2|IN
755|33.2|IN
756|30.5|IN
756|30.5|IN
756|30.5|IN
756|30.5|IN
756|30.5|IN
757|30.6|IN
757|30.5|IN
757|30.6|IN
757|30.6|IN
757|30.6|IN
758|30.3|IN
760|31.3|IN
760|31.3|IN
760|31.3|IN
760|31.3|IN
760|31.3|IN
761|30.5|IN
761|30.5|IN
761|30.5|IN
761|30.5|IN
761|30.5|IN
761|30.5|IN
761|30.5|IN
761|30.5|IN
761|30.1|IN
771|30.2|IN
771|30.2|IN
771|30.2|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
775|30.6|IN
777|30.1|IN
777|30.2|IN
777|30.2|IN
777|30.2|IN
777|30.2|IN
777|30.2|IN
778|34.9|IN
778|34.9|IN
778|34.9|IN
778|34.9|IN
778|34.9|IN
778|34.9|IN
778|34.9|IN
778|34.9|IN
778|34.9|IN
778|34.9|IN
782|30.4|IN
782|30.4|IN
782|30.4|IN
782|30.4|IN
782|30.4|IN
782|30.4|IN
782|30.4|IN
782|30.4|IN
782|30.4|IN
782|30.4|IN
784|30.1|IN
784|30.1|IN
784|30.1|IN
784|30.1|IN
784|30.1|IN
784|30.1|IN
784|30.1|IN
786|36.0|IN
786|36.0|IN
786|36.0|IN
786|36.0|IN
786|36.0|IN
786|36.0|IN
786|36.0|IN
789|30.2|IN
789|30.2|IN
789|30.1|IN
789|30.2|IN
791|30.4|IN
791|30.4|IN
792|34.9|IN
792|33.9|IN
792|30.6|IN
792|31.8|IN
792|32.9|IN
792|36.0|IN
